brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,engine_size,price_index,transmission_group
Ford,Expedition Max Limited,2021,30918,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,None reported,Yes,51999,3.5,1.0388069791591334,AT (Automatic)
Chevrolet,Corvette Stingray w/3LT,2023,1100,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Beige,None reported,Yes,92000,6.2,1.161269760125215,AT (Automatic)
Mercedes-Benz,C-Class C 300,2019,40000,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,27900,2.0,0.44487649742371915,AT (Automatic)
Jeep,Grand Cherokee Limited,2005,100500,Gasoline,325.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,9998,5.7,0.906889201324323,AT (Automatic)
Dodge,Charger SRT Hellcat,2020,54320,Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,67000,6.2,1.2047651157563497,AT (Automatic)
Mercedes-Benz,C-Class C 300 4MATIC,2018,49000,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,23450,2.0,0.4494018655208037,AT (Automatic)
Porsche,911 Carrera S,2020,28000,Gasoline,443.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,134999,3.0,1.4010642401361175,AT (Automatic)
Maserati,Grecale Modena,2023,3721,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,White,Red,None reported,Yes,69645,2.0,0.7749203744141087,AT (Automatic)
Mercedes-Benz,S-Class S 550,2016,78101,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,34500,4.7,0.8425540377178125,AT (Automatic)
Chevrolet,Malibu 1LT,2017,54000,Gasoline,160.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,16000,1.5,0.5169327793537049,AT (Automatic)
Nissan,Quest SL,2011,185000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,7500,3.5,0.8333333333333334,AT (Automatic)
Mercedes-Benz,SLK-Class SLK 250,2015,49000,Gasoline,201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Beige,None reported,Yes,23500,1.8,0.6865113141579348,AT (Automatic)
GMC,Sierra 2500 Denali,2024,2043,Gasoline,401.0HP 6.6L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,81500,6.6,1.0,AT (Automatic)
Lexus,RX 350 Base,2016,71750,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,Yes,28000,3.5,0.9459352935214694,AT (Automatic)
Chevrolet,Corvette Stingray w/3LT,2020,5194,Gasoline,6.2L V8 16V GDI OHV,8-Speed Automatic with Auto-Shift,Arctic White,Tension,None reported,No,87500,6.2,1.5851385461411187,AT (Automatic)
BMW,330 i,2019,42200,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,27500,2.0,0.5423902645878327,AT (Automatic)
Mercedes-Benz,GLC 300 Base,2020,42717,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gold,Beige,None reported,Yes,33500,2.0,0.3722068075968571,AT (Automatic)
Tesla,Model S 75D,2016,102260,Electric,518.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,Black,None reported,Yes,31300,3.5,0.7889098928796471,AT (Automatic)
Chevrolet,Corvette Stingray w/2LT,2022,11089,Gasoline,6.2L V8 16V GDI OHV,Manual,Silver Flare Metallic,Adrenaline Red,None reported,No,80900,6.2,1.3503666197383664,Manual
Jaguar,XF 25t Prestige,2018,37777,Gasoline,247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,32500,2.0,0.6824194745020088,AT (Automatic)
Ford,F-150 XLT,2021,35921,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Antimatter Blue Metallic,Black,None reported,No,42995,2.7,0.8589300961354439,AT (Automatic)
Ford,Bronco Outer Banks,2023,1800,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Blue,None reported,No,54900,2.3,0.8340929808568824,AT (Automatic)
Scion,FR-S Monogram,2014,163019,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Black,At least 1 accident or damage reported,Yes,8900,2.0,0.8505080750485776,Manual
Mercedes-Benz,C-Class C 300 4MATIC,2020,14220,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Blue,Beige,None reported,Yes,35500,2.0,0.3944281095429381,AT (Automatic)
Chevrolet,Tahoe Premier,2019,48879,Gasoline,5.3L V8 16V GDI OHV,Automatic,Silver Ice Metallic,Jet Black,None reported,No,49573,5.3,1.2453650203486912,AT (Automatic)
BMW,M3 Base,2002,117200,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,15000,3.2,0.6896551724137931,AT (Automatic)
Ford,F-150 Lariat,2016,25000,E85 Flex Fuel,385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Gray,Black,None reported,Yes,65000,5.0,2.4697394961731427,AT (Automatic)
BMW,i3 Base w/Range Extender,2014,74500,Electric,170.0HP 0.65L Electric Motor Electric Fuel System,A/T,White,Gray,None reported,Yes,11499,0.65,0.4888648166980134,AT (Automatic)
INFINITI,G37 Journey,2013,33300,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,21990,3.7,1.166732988460008,AT (Automatic)
Ford,Expedition XLT,2007,123921,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,6900,5.4,0.5440281738262001,AT (Automatic)
BMW,X3 sDrive30i,2021,12800,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Blue,None reported,Yes,39990,2.0,0.6693636453886628,AT (Automatic)
Aston,Martin Vantage GT Base,2015,21100,Gasoline,430.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Manual,Black,Black,None reported,Yes,80000,4.7,1.0,Manual
Chevrolet,Tahoe LT,2009,104733,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Black,None reported,Yes,15000,5.3,0.5742725880551302,AT (Automatic)
Ford,Transit-250 Base,2020,53000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,38500,3.5,0.969190103911724,AT (Automatic)
Lexus,ES 250 Base,2021,17570,Gasoline,2.5 Liter,Automatic,Emin White,Black,None reported,No,39998,2.5,0.6332689477710318,AT (Automatic)
RAM,1500 Rebel,2020,63875,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,41900,5.7,0.9192552715944088,AT (Automatic)
Ford,Maverick XL,2023,12500,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Black,None reported,Yes,29999,2.5,0.45577332117897296,AT (Automatic)
BMW,Z3 3.0i Roadster,2001,103990,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Manual,Black,Beige,None reported,Yes,10500,3.0,0.5497382198952879,Manual
Chevrolet,Camaro 1SS,2022,7000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,None reported,Yes,50000,6.2,0.8345899998382982,Manual
Chevrolet,Corvette Stingray w/3LT,2023,9000,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,92000,6.2,1.161269760125215,AT (Automatic)
Pontiac,Solstice GXP,2007,7800,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Silver,Black,None reported,Yes,19000,2.0,1.2044374009508716,AT (Automatic)
Cadillac,XTS Luxury,2017,69289,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,20997,3.6,0.5327272342854726,AT (Automatic)
Toyota,Highlander Limited,2011,106000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,16600,3.5,1.048186589841746,AT (Automatic)
Lincoln,Navigator Reserve,2020,68000,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,55999,3.5,1.080050531837951,AT (Automatic)
Toyota,Highlander Hybrid Limited Platinum,2019,13828,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Blue,Black,None reported,Yes,43000,3.5,1.1626044836185077,AT (Automatic)
Audi,A3 2.0T Tech Premium,2018,39600,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,26999,2.0,0.6668762427205067,AT (Automatic)
Jeep,Wrangler SE,2003,92000,Gasoline,150.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Manual,Gold,Black,None reported,Yes,12500,2.4,1.12488469931832,Manual
Toyota,Tacoma SR,2022,5020,Gasoline,278.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,36500,3.5,0.8284613197562042,AT (Automatic)
Chevrolet,Trailblazer SS,2007,107800,Gasoline,395.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,15000,6.0,0.5830718344500043,AT (Automatic)
Audi,A5 2.0T Premium Plus,2019,23827,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,34995,2.0,0.8549721043820893,AT (Automatic)
Audi,A6 55 Premium,2020,25300,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,7-Speed A/T,White,Beige,None reported,Yes,39900,3.0,0.5760429650091194,AT (Automatic)
Mercedes-Benz,Sprinter 2500,2016,399000,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,5-Speed A/T,Silver,–,At least 1 accident or damage reported,Yes,24500,3.0,0.5983354760604754,AT (Automatic)
Porsche,911 Carrera,2005,46200,Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,None reported,Yes,49999,3.6,1.3874901387121457,Manual
Chevrolet,Corvette Stingray w/2LT,2022,3158,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Red,None reported,Yes,85989,6.2,1.4353111899219084,AT (Automatic)
GMC,Acadia SLE,2021,26000,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,30900,2.0,0.5654318050815668,AT (Automatic)
Porsche,911 Carrera,2020,12758,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,107900,3.0,1.1198218617225837,AT (Automatic)
Chevrolet,Corvette Base,2007,123500,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,At least 1 accident or damage reported,Yes,27000,6.0,1.0495293020100076,AT (Automatic)
Ford,Mustang GT Premium,2018,26840,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Manual,White,Black,None reported,Yes,42500,5.0,1.0736968688472959,Manual
Ford,Edge SEL,2021,17836,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Silver,Ebony,None reported,Yes,31933,2.0,0.6379396385601379,AT (Automatic)
Cadillac,Escalade Luxury,2012,114500,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,16100,6.2,0.8706310723362836,AT (Automatic)
Chevrolet,Corvette Stingray w/3LT,2022,5400,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,89900,6.2,1.5005928197092602,AT (Automatic)
Toyota,Corolla LE,2016,17500,Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Gray,None reported,Yes,15100,1.8,0.4649931020890816,AT (Automatic)
Chevrolet,Express 2500 Work Van,2017,56000,Gasoline,285.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,–,None reported,Yes,44600,4.8,1.4409501224484522,AT (Automatic)
Chevrolet,Trax LS,2020,20800,Gasoline,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,None reported,Yes,19000,1.4,0.3442015128763572,AT (Automatic)
Volkswagen,Golf Auto TSI S,2015,107543,Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,13200,1.8,0.6211764705882353,AT (Automatic)
Nissan,Pathfinder Silver,2012,206000,Gasoline,266.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,5000,4.0,0.40364898684104306,AT (Automatic)
Ford,F-150 Platinum,2018,37100,E85 Flex Fuel,395.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,10-Speed A/T,Black,Black,None reported,Yes,46000,5.0,1.1621189639288378,AT (Automatic)
Land,Rover Range Rover Velar P380 SE R-Dynamic,2019,19813,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Beige,None reported,Yes,51900,3.0,0.9748248508336411,AT (Automatic)
Kia,Sportage LX,2010,208321,Gasoline,173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,3500,2.7,1.0,AT (Automatic)
Lexus,LS 460 Base,2012,200000,Gasoline,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,At least 1 accident or damage reported,Yes,9995,4.6,0.6900241629271661,AT (Automatic)
MINI,Cooper S Base,2012,66000,Gasoline,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,10999,1.6,1.1578300993017299,AT (Automatic)
Bentley,Bentayga Activity Edition,2018,41000,Gasoline,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,None reported,Yes,113000,6.0,1.0116722808509686,AT (Automatic)
Volvo,XC60 T6 Inscription,2019,20623,Gasoline,330.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,36800,2.0,1.108433734939759,AT (Automatic)
Ford,Explorer Limited,2018,86000,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,26900,3.5,0.6795869593409943,AT (Automatic)
Porsche,Cayenne Turbo GT,2022,1766,Gasoline,4.0L,Automatic,Custom Color,Black,None reported,No,209995,4.0,1.6896563747157018,AT (Automatic)
Mercedes-Benz,G-Class G 550 4MATIC,2016,51354,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Black,None reported,Yes,73000,4.0,1.7827955000985596,AT (Automatic)
Jeep,Wrangler Unlimited Rubicon 392,2021,38000,Gasoline,470.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,72980,6.4,1.6778554349825272,AT (Automatic)
Toyota,Avalon Hybrid XLE Premium,2015,161000,Hybrid,200.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Blue,Gray,None reported,Yes,11500,2.5,0.5415587473510713,AT (Automatic)
Nissan,Juke SL,2012,74750,Gasoline,188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Black,None reported,Yes,12500,1.6,1.0091224671026076,AT (Automatic)
Porsche,911 Carrera 4,2013,67522,Gasoline,350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,59500,3.4,1.0254691689008044,AT (Automatic)
MINI,Cooper S Base,2012,152000,Gasoline,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,9000,1.6,0.9474016632162533,AT (Automatic)
Subaru,Ascent Touring 7-Passenger,2019,71273,Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Brown,None reported,Yes,23900,2.4,1.122083287688383,AT (Automatic)
Subaru,WRX STI Base,2017,37800,Gasoline,305.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,None reported,Yes,32500,2.5,1.4990342759952722,Manual
Land,Rover Range Rover Sport HSE,2019,42000,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,48990,3.0,0.9201670412782289,AT (Automatic)
Kia,Sorento Plug-In Hybrid SX Prestige,2022,10101,Plug-In Hybrid,261.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,6-Speed A/T,White,–,None reported,Yes,44990,1.6,1.1901190383568039,AT (Automatic)
Chevrolet,Corvette Stingray w/2LT,2022,7900,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,92500,6.2,1.5439914997008517,AT (Automatic)
Tesla,Model 3 Performance,2020,45468,Electric,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,White,None reported,Yes,45999,3.5,0.9124380477935238,AT (Automatic)
Nissan,Armada SV,2017,187141,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,16995,5.6,0.40375232981799886,AT (Automatic)
Porsche,Cayenne Turbo S,2014,99100,Gasoline,550.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,32000,4.8,0.6402956031367815,AT (Automatic)
Subaru,Outback Touring XT,2021,33500,Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Blue,Brown,None reported,Yes,34000,2.4,1.0105753740615024,AT (Automatic)
Acura,RLX Advance Package,2016,102665,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,15450,3.5,0.8725034354234512,AT (Automatic)
Ford,Mustang GT,2001,52675,Gasoline,260.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Manual,Black,Black,None reported,Yes,16995,4.6,1.3651918257181417,Manual
BMW,330 i xDrive,2017,59203,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,–,None reported,Yes,23000,2.0,0.6995594802982759,AT (Automatic)
Mercedes-Benz,SL-Class SL550 Roadster,2009,60100,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,27000,5.5,0.916289592760181,AT (Automatic)
Audi,SQ8 4.0T Premium Plus,2021,43238,Gasoline,500.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Red,None reported,Yes,76400,4.0,1.185608206146851,AT (Automatic)
MINI,Cooper S Base,2007,118000,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Beige,Black,None reported,Yes,3600,1.6,0.6084507042253521,AT (Automatic)
Ford,Mustang EcoBoost,2021,17300,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Yellow,Black,None reported,Yes,31000,2.3,0.6193006856657463,AT (Automatic)
Audi,RS 7 4.0T Prestige,2016,64800,Gasoline,560.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,None reported,Yes,50000,4.0,1.7897313475575674,AT (Automatic)
Mercedes-Benz,GLC 300 GLC 300,2022,1408,Gasoline,2.0 Liter Turbo,Automatic,Lunar Blue Metallic,–,None reported,No,46798,2.0,0.5315314505248104,AT (Automatic)
Volkswagen,Touareg TDI Lux,2015,15167,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,Gold,Black,None reported,Yes,35000,3.0,1.6470588235294117,AT (Automatic)
Porsche,Cayenne GTS,2016,64600,Gasoline,440.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,41000,3.6,0.651631462674232,AT (Automatic)
Jeep,Grand Wagoneer Series III,2022,31112,Gasoline,471.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,83000,6.4,1.6065734015320516,AT (Automatic)
Tesla,Model X 100D,2018,23250,Electric,518.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,White,None reported,Yes,57000,3.5,1.3792173719168528,AT (Automatic)
MINI,Cooper S Base,2011,63500,Gasoline,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,None reported,Yes,10500,1.6,1.0,Manual
RAM,1500 Laramie,2022,13464,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Black,None reported,No,46999,5.7,0.9352006325567757,AT (Automatic)
Chevrolet,Camaro Base,2001,64776,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,7500,3.8,1.0714285714285714,AT (Automatic)
Jeep,Cherokee X,2022,9601,Gasoline,3.2L V6 24V MPFI DOHC,Automatic,Sting Gray Clearcoat,Black,None reported,No,33498,3.2,0.648397539813502,AT (Automatic)
BMW,ALPINA B7 xDrive,2013,135000,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,14000,4.4,0.6731778235991255,AT (Automatic)
Volvo,XC90 3.2 Premier Plus,2013,208864,Gasoline,240.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,7500,3.2,0.7009345794392523,AT (Automatic)
INFINITI,Q50 3.0T Premium,2016,49872,Gasoline,300.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,21500,3.0,0.9311551521031114,AT (Automatic)
MINI,Cooper Base,2009,90367,Gasoline,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Manual,Red,Black,None reported,Yes,9250,1.6,1.2023396880415944,Manual
Porsche,911 Carrera 4S,2014,36670,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,82499,3.8,1.6507420925994167,AT (Automatic)
Jeep,Grand Wagoneer Base,2023,3752,Gasoline,6.4L V8 16V MPFI OHV,8-Speed Automatic,Ember Pearlcoat,Global Black,None reported,Yes,84620,6.4,1.4457851910385922,AT (Automatic)
Lexus,RX 350 Base,2021,30761,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Eminent White Pearl,Black,None reported,No,44950,3.5,0.7116715636358788,AT (Automatic)
RAM,1500 Laramie,2022,13438,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Black,None reported,No,46599,5.7,0.9272413088898315,AT (Automatic)
Jeep,Gladiator Overland,2020,9100,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,None reported,Yes,49895,3.6,1.2610864490276092,AT (Automatic)
Chrysler,200 Limited,2017,100600,–,–,A/T,Black,Black,None reported,Yes,10000,3.5,0.7692307692307693,AT (Automatic)
Ford,Fusion Hybrid Base,2011,223824,Hybrid,156.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Brown,At least 1 accident or damage reported,Yes,4500,2.5,0.3266846948220476,AT (Automatic)
Audi,A6 2.0T Premium Plus,2016,96000,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,21990,2.0,0.7871238466558181,AT (Automatic)
Chevrolet,Silverado 1500 Z71 Extended Cab,2004,185000,Gasoline,295.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,10500,5.3,0.707088562842496,AT (Automatic)
Porsche,Taycan Base,2021,6900,Electric,375.0HP Electric Motor Electric Fuel System,2-Speed A/T,White,Beige,None reported,Yes,79999,3.5,0.6677251760578076,AT (Automatic)
Honda,Accord Hybrid Touring,2017,96400,Hybrid,212.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,White,Beige,At least 1 accident or damage reported,Yes,18500,2.0,0.8314606741573034,AT (Automatic)
